sku,order,source_folder,source_file,target_file,unique_to_sku,shape,rank,note
ORCB214,1,ORCB214,333.jpg,ORCB214.jpg,yes,square,1,
ORCB214,2,ORCB214,CB214-MAIN-IMG_00-S.jpg,ORCB214-2.jpg,yes,square,1,
ORCB214,3,ORCB214,CB214-MAIN-IMG_0079-(1)-S.jpg,ORCB214-3.jpg,yes,square,1,
ORCB214,4,ORCB214,CB214-MAIN-IMG_0079-(2)-S.jpg,ORCB214-4.jpg,yes,square,1,
ORCB214,5,ORCB214,CB214-MAIN-IMG_0079-(3)-S.jpg,ORCB214-5.jpg,yes,square,1,
ORCBB01-17,1,Orloff customized design/CBB01,1.jpg,ORCBB01-17.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,2,Orloff customized design/CBB01,12.jpg,ORCBB01-17-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,3,Orloff customized design/CBB01,122.jpg,ORCBB01-17-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,4,Orloff customized design/CBB01,13.jpg,ORCBB01-17-4.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,5,Orloff customized design/CBB01,2.jpg,ORCBB01-17-5.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,6,Orloff customized design/CBB01,3.jpg,ORCBB01-17-6.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,7,Orloff customized design/CBB01,30.jpg,ORCBB01-17-7.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,8,Orloff customized design/CBB01,IMG_0815.jpg,ORCBB01-17-8.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,9,Orloff customized design/CBB01,IMG_0822.jpg,ORCBB01-17-9.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-17,10,Orloff customized design/CBB01,IMG_0837.jpg,ORCBB01-17-10.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,1,Orloff customized design/CBB01,1.jpg,ORCBB01-19.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,2,Orloff customized design/CBB01,12.jpg,ORCBB01-19-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,3,Orloff customized design/CBB01,122.jpg,ORCBB01-19-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,4,Orloff customized design/CBB01,13.jpg,ORCBB01-19-4.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,5,Orloff customized design/CBB01,2.jpg,ORCBB01-19-5.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,6,Orloff customized design/CBB01,3.jpg,ORCBB01-19-6.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,7,Orloff customized design/CBB01,30.jpg,ORCBB01-19-7.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,8,Orloff customized design/CBB01,IMG_0815.jpg,ORCBB01-19-8.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,9,Orloff customized design/CBB01,IMG_0822.jpg,ORCBB01-19-9.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-19,10,Orloff customized design/CBB01,IMG_0837.jpg,ORCBB01-19-10.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,1,Orloff customized design/CBB01,1.jpg,ORCBB01-21.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,2,Orloff customized design/CBB01,12.jpg,ORCBB01-21-2.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,3,Orloff customized design/CBB01,122.jpg,ORCBB01-21-3.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,4,Orloff customized design/CBB01,13.jpg,ORCBB01-21-4.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,5,Orloff customized design/CBB01,2.jpg,ORCBB01-21-5.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,6,Orloff customized design/CBB01,3.jpg,ORCBB01-21-6.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,7,Orloff customized design/CBB01,30.jpg,ORCBB01-21-7.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,8,Orloff customized design/CBB01,IMG_0815.jpg,ORCBB01-21-8.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,9,Orloff customized design/CBB01,IMG_0822.jpg,ORCBB01-21-9.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORCBB01-21,10,Orloff customized design/CBB01,IMG_0837.jpg,ORCBB01-21-10.jpg,yes,square,1,"shared across the sizes of one bracelet, expected"
ORGCB05-P-18,1,Orloff customized design/GCB05,03.jpg,ORGCB05-P-18.jpg,yes,square,1,
ORGCB05-P-18,2,Orloff customized design/GCB05,1.jpg,ORGCB05-P-18-2.jpg,yes,square,1,
ORGCB05-P-18,3,Orloff customized design/GCB05,2.jpg,ORGCB05-P-18-3.jpg,yes,square,1,
ORGCB05-P-18,4,Orloff customized design/GCB05,GCB05.jpg,ORGCB05-P-18-4.jpg,yes,square,1,
ORGCB05-P-18,5,Orloff customized design/GCB05,IMG_0188.jpg,ORGCB05-P-18-5.jpg,yes,square,1,
ORGCB05-P-18,6,Orloff customized design/GCB05,IMG_0310.jpg,ORGCB05-P-18-6.jpg,yes,square,1,
ORGCB05-P-18,7,Orloff customized design/GCB05,IMG_0469.jpg,ORGCB05-P-18-7.jpg,yes,square,1,
ORGCB05-P-18,8,Orloff customized design/GCB05,IMG_9370.jpg,ORGCB05-P-18-8.jpg,yes,square,1,
ORGCB06-P,1,Orloff customized design/GCB06,1.jpg,ORGCB06-P.jpg,yes,square,1,
ORGCB06-P,2,Orloff customized design/GCB06,2.jpg,ORGCB06-P-2.jpg,yes,square,1,
ORGCB06-P,3,Orloff customized design/GCB06,GCB06.jpg,ORGCB06-P-3.jpg,yes,square,1,
ORGCB06-P,4,Orloff customized design/GCB06,IMG_0095.jpg,ORGCB06-P-4.jpg,yes,square,1,
ORGCB06-P,5,Orloff customized design/GCB06,IMG_0135.jpg,ORGCB06-P-5.jpg,yes,square,1,
ORGCB06-P,6,Orloff customized design/GCB06,IMG_0324.jpg,ORGCB06-P-6.jpg,yes,square,1,
ORGCB06-P,7,Orloff customized design/GCB06,IMG_0536.jpg,ORGCB06-P-7.jpg,yes,square,1,
ORGCB07-18K,1,Orloff customized design/GCB07-18K,1.jpg,ORGCB07-18K.jpg,yes,square,1,
ORGCB07-18K,2,Orloff customized design/GCB07-18K,IMG_2049.jpg,ORGCB07-18K-2.jpg,yes,square,1,
ORGCB07-18K,3,Orloff customized design/GCB07-18K,IMG_2287.jpg,ORGCB07-18K-3.jpg,yes,square,1,
ORGCB07-18K,4,Orloff customized design/GCB07-18K,IMG_3062.jpg,ORGCB07-18K-4.jpg,yes,square,1,
ORGCB07-18K,5,Orloff customized design/GCB07-18K,IMG_9307.jpg,ORGCB07-18K-5.jpg,yes,square,1,
ORGCB07-P,1,Orloff customized design/GCB07-P,GCB07-P.jpg,ORGCB07-P.jpg,yes,square,1,
ORGCB07-P,2,Orloff customized design/GCB07-P,1.jpg,ORGCB07-P-2.jpg,yes,square,1,
ORGCB07-P,3,Orloff customized design/GCB07-P,IMG_0174.jpg,ORGCB07-P-3.jpg,yes,square,1,
ORGCB07-P,4,Orloff customized design/GCB07-P,IMG_0330.jpg,ORGCB07-P-4.jpg,yes,square,1,
ORGCB07-P,5,Orloff customized design/GCB07-P,IMG_0528.jpg,ORGCB07-P-5.jpg,yes,square,1,
ORGCB07-P,6,Orloff customized design/GCB07-P,IMG_9307.jpg,ORGCB07-P-6.jpg,yes,square,1,
ORGCB08-18K,1,Orloff customized design/GCB08-18K,1.jpg,ORGCB08-18K.jpg,yes,square,1,
ORGCB08-18K,2,Orloff customized design/GCB08-18K,2.jpg,ORGCB08-18K-2.jpg,yes,square,1,
ORGCB08-18K,3,Orloff customized design/GCB08-18K,3.jpg,ORGCB08-18K-3.jpg,yes,square,1,
ORGCB08-18K,4,Orloff customized design/GCB08-18K,IMG_2257.jpg,ORGCB08-18K-4.jpg,yes,square,1,
ORGCB08-18K,5,Orloff customized design/GCB08-18K,IMG_2513.jpg,ORGCB08-18K-5.jpg,yes,square,1,
ORGCB08-18K,6,Orloff customized design/GCB08-18K,IMG_3065.jpg,ORGCB08-18K-6.jpg,yes,square,1,
ORGCB08-18K,7,Orloff customized design/GCB08-18K,IMG_9384.jpg,ORGCB08-18K-7.jpg,yes,square,1,
ORGCB08-P,1,Orloff customized design/GCB08-P,GCB08-P.jpg,ORGCB08-P.jpg,yes,square,1,
ORGCB08-P,2,Orloff customized design/GCB08-P,1.jpg,ORGCB08-P-2.jpg,yes,square,1,
ORGCB08-P,3,Orloff customized design/GCB08-P,2.jpg,ORGCB08-P-3.jpg,yes,square,1,
ORGCB08-P,4,Orloff customized design/GCB08-P,3.jpg,ORGCB08-P-4.jpg,yes,square,1,
ORGCB08-P,5,Orloff customized design/GCB08-P,IMG_0179.jpg,ORGCB08-P-5.jpg,yes,square,1,
ORGCB08-P,6,Orloff customized design/GCB08-P,IMG_0319.jpg,ORGCB08-P-6.jpg,yes,square,1,
ORGCB08-P,7,Orloff customized design/GCB08-P,IMG_0410.jpg,ORGCB08-P-7.jpg,yes,square,1,
ORGCB08-P,8,Orloff customized design/GCB08-P,IMG_9384.jpg,ORGCB08-P-8.jpg,yes,square,1,
ORGCB09-P,1,Orloff customized design/GCB09,1.jpg,ORGCB09-P.jpg,yes,square,1,
ORGCB09-P,2,Orloff customized design/GCB09,2.jpg,ORGCB09-P-2.jpg,yes,square,1,
ORGCB09-P,3,Orloff customized design/GCB09,3.jpg,ORGCB09-P-3.jpg,yes,square,1,
ORGCB09-P,4,Orloff customized design/GCB09,GCB09.jpg,ORGCB09-P-4.jpg,yes,square,1,
ORGCB09-P,5,Orloff customized design/GCB09,IMG_0166.jpg,ORGCB09-P-5.jpg,yes,square,1,
ORGCB09-P,6,Orloff customized design/GCB09,IMG_0313.jpg,ORGCB09-P-6.jpg,yes,square,1,
ORGCB09-P,7,Orloff customized design/GCB09,IMG_0476.jpg,ORGCB09-P-7.jpg,yes,square,1,
ORGCB09-P,8,Orloff customized design/GCB09,IMG_9366.jpg,ORGCB09-P-8.jpg,yes,square,1,
ORGCB10-P,1,Orloff customized design/GCB10,07.jpg,ORGCB10-P.jpg,yes,square,1,
ORGCB10-P,2,Orloff customized design/GCB10,1.jpg,ORGCB10-P-2.jpg,yes,square,1,
ORGCB10-P,3,Orloff customized design/GCB10,2.jpg,ORGCB10-P-3.jpg,yes,square,1,
ORGCB10-P,4,Orloff customized design/GCB10,GCB10.jpg,ORGCB10-P-4.jpg,yes,square,1,
ORGCB10-P,5,Orloff customized design/GCB10,IMG_0159.jpg,ORGCB10-P-5.jpg,yes,square,1,
ORGCB10-P,6,Orloff customized design/GCB10,IMG_0161.jpg,ORGCB10-P-6.jpg,yes,square,1,
ORGCB10-P,7,Orloff customized design/GCB10,IMG_0315.jpg,ORGCB10-P-7.jpg,yes,square,1,
ORGCB10-P,8,Orloff customized design/GCB10,IMG_0425.jpg,ORGCB10-P-8.jpg,yes,square,1,
ORGCB109,1,GCB109,GCB109.jpg,ORGCB109.jpg,yes,square,1,
ORGCB109,2,GCB109,GCB109-1.jpg,ORGCB109-2.jpg,yes,square,1,
ORGCB109,3,GCB109,GCB109-2.jpg,ORGCB109-3.jpg,yes,square,1,
ORGCB109,4,GCB109,GCB109-3.jpg,ORGCB109-4.jpg,yes,square,1,
ORGCB109,5,GCB109,2 (2).jpg,ORGCB109-5.jpg,yes,square,1,
ORGCB109,6,GCB109,2.jpg,ORGCB109-6.jpg,yes,square,1,
ORGCB109,7,GCB109,IMG_23462 (2).jpg,ORGCB109-7.jpg,yes,square,1,
ORGCB109,8,GCB109,IMG_23462.jpg,ORGCB109-8.jpg,yes,square,1,
ORGCB109,9,GCB109,IMG_9210 (2).jpg,ORGCB109-9.jpg,yes,square,1,
ORGCB109,10,GCB109,IMG_9210.jpg,ORGCB109-10.jpg,yes,square,1,
ORGCB109,11,GCB109,IMG_9378.jpg,ORGCB109-11.jpg,yes,square,1,
ORGCB109,12,GCB109,IMG_9379-S.jpg,ORGCB109-12.jpg,yes,square,1,
ORGCB109,13,GCB109,IMG_9375-R.jpg,ORGCB109-13.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB11-18K,1,Orloff customized design/GCB11,02.jpg,ORGCB11-18K.jpg,yes,square,1,
ORGCB11-18K,2,Orloff customized design/GCB11,GCB11.jpg,ORGCB11-18K-2.jpg,yes,square,1,
ORGCB11-18K,3,Orloff customized design/GCB11,IMG_0138.jpg,ORGCB11-18K-3.jpg,yes,square,1,
ORGCB11-18K,4,Orloff customized design/GCB11,IMG_0297.jpg,ORGCB11-18K-4.jpg,yes,square,1,
ORGCB11-18K,5,Orloff customized design/GCB11,IMG_0481.jpg,ORGCB11-18K-5.jpg,yes,square,1,
ORGCB11-18K,6,Orloff customized design/GCB11,IMG_9377.jpg,ORGCB11-18K-6.jpg,yes,square,1,
ORGCB110,1,GCB110,GCB110.jpg,ORGCB110.jpg,yes,square,1,
ORGCB110,2,GCB110,GCB110-1.jpg,ORGCB110-2.jpg,yes,square,1,
ORGCB110,3,GCB110,GCB110-2.jpg,ORGCB110-3.jpg,yes,square,1,
ORGCB110,4,GCB110,GCB110-3.jpg,ORGCB110-4.jpg,yes,square,1,
ORGCB110,5,GCB110,4 (2).jpg,ORGCB110-5.jpg,yes,square,1,
ORGCB110,6,GCB110,4.jpg,ORGCB110-6.jpg,yes,square,1,
ORGCB110,7,GCB110,IMG_23461 (2).jpg,ORGCB110-7.jpg,yes,square,1,
ORGCB110,8,GCB110,IMG_23461.jpg,ORGCB110-8.jpg,yes,square,1,
ORGCB110,9,GCB110,IMG_9223 (2).jpg,ORGCB110-9.jpg,yes,square,1,
ORGCB110,10,GCB110,IMG_9223.jpg,ORGCB110-10.jpg,yes,square,1,
ORGCB110,11,GCB110,IMG_9378-S.jpg,ORGCB110-11.jpg,yes,square,1,
ORGCB110,12,GCB110,IMG_9379.jpg,ORGCB110-12.jpg,yes,square,1,
ORGCB110,13,GCB110,IMG_9378-R.jpg,ORGCB110-13.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB12-18K,1,Orloff customized design/GCB12,004.jpg,ORGCB12-18K.jpg,yes,square,1,
ORGCB12-18K,2,Orloff customized design/GCB12,GCB12.jpg,ORGCB12-18K-2.jpg,yes,square,1,
ORGCB12-18K,3,Orloff customized design/GCB12,IMG_0163.jpg,ORGCB12-18K-3.jpg,yes,square,1,
ORGCB12-18K,4,Orloff customized design/GCB12,IMG_0300.jpg,ORGCB12-18K-4.jpg,yes,square,1,
ORGCB12-18K,5,Orloff customized design/GCB12,IMG_0451.jpg,ORGCB12-18K-5.jpg,yes,square,1,
ORGCB12-18K,6,Orloff customized design/GCB12,IMG_9360.jpg,ORGCB12-18K-6.jpg,yes,square,1,
ORGCB175,1,GCB175,GCB175.jpg,ORGCB175.jpg,yes,square,1,
ORGCB175,2,GCB175,GCB175-1.jpg,ORGCB175-2.jpg,yes,square,1,
ORGCB175,3,GCB175,GCB175-2.jpg,ORGCB175-3.jpg,yes,square,1,
ORGCB175,4,GCB175,GCB175-3.jpg,ORGCB175-4.jpg,yes,square,1,
ORGCB175,5,GCB175,6 (2).jpg,ORGCB175-5.jpg,yes,square,1,
ORGCB175,6,GCB175,6.jpg,ORGCB175-6.jpg,yes,square,1,
ORGCB175,7,GCB175,IMG_23466 (2).jpg,ORGCB175-7.jpg,yes,square,1,
ORGCB175,8,GCB175,IMG_23466.jpg,ORGCB175-8.jpg,yes,square,1,
ORGCB175,9,GCB175,IMG_9230 (2).jpg,ORGCB175-9.jpg,yes,square,1,
ORGCB175,10,GCB175,IMG_9230.jpg,ORGCB175-10.jpg,yes,square,1,
ORGCB177,1,GCB177,GCB177.jpg,ORGCB177.jpg,yes,square,1,
ORGCB177,2,GCB177,GCB177-1.jpg,ORGCB177-2.jpg,yes,square,1,
ORGCB177,3,GCB177,GCB177-2.jpg,ORGCB177-3.jpg,yes,square,1,
ORGCB177,4,GCB177,GCB177-3.jpg,ORGCB177-4.jpg,yes,square,1,
ORGCB177,5,GCB177,5 (2).jpg,ORGCB177-5.jpg,yes,square,1,
ORGCB177,6,GCB177,5.jpg,ORGCB177-6.jpg,yes,square,1,
ORGCB177,7,GCB177,IMG_23465 (2).jpg,ORGCB177-7.jpg,yes,square,1,
ORGCB177,8,GCB177,IMG_23465.jpg,ORGCB177-8.jpg,yes,square,1,
ORGCB177,9,GCB177,IMG_9228 (2).jpg,ORGCB177-9.jpg,yes,square,1,
ORGCB177,10,GCB177,IMG_9228.jpg,ORGCB177-10.jpg,yes,square,1,
ORGCB18,1,Orloff customized design/GCB18,GCB18.jpg,ORGCB18.jpg,yes,square,1,
ORGCB18,2,Orloff customized design/GCB18,1.jpg,ORGCB18-2.jpg,yes,square,1,
ORGCB18,3,Orloff customized design/GCB18,2.jpg,ORGCB18-3.jpg,yes,square,1,
ORGCB18,4,Orloff customized design/GCB18,3.jpg,ORGCB18-4.jpg,yes,square,1,
ORGCB18,5,Orloff customized design/GCB18,IMG_0150.jpg,ORGCB18-5.jpg,yes,square,1,
ORGCB18,6,Orloff customized design/GCB18,IMG_0327.jpg,ORGCB18-6.jpg,yes,square,1,
ORGCB18,7,Orloff customized design/GCB18,IMG_0503.jpg,ORGCB18-7.jpg,yes,square,1,
ORGCB18,8,Orloff customized design/GCB18,IMG_9284.jpg,ORGCB18-8.jpg,yes,square,1,
ORGCB181,1,GCB181,04-S.jpg,ORGCB181.jpg,yes,square,1,
ORGCB181,2,GCB181,04.jpg,ORGCB181-2.jpg,yes,square,1,
ORGCB181,3,GCB181,1.jpg,ORGCB181-3.jpg,yes,square,1,
ORGCB181,4,GCB181,14-S.jpg,ORGCB181-4.jpg,yes,square,1,
ORGCB181,5,GCB181,14.jpg,ORGCB181-5.jpg,yes,square,1,
ORGCB181,6,GCB181,4-S.jpg,ORGCB181-6.jpg,yes,square,1,
ORGCB181,7,GCB181,4.jpg,ORGCB181-7.jpg,yes,square,1,
ORGCB181,8,GCB181,IMG_9474-S.jpg,ORGCB181-8.jpg,yes,square,1,
ORGCB181,9,GCB181,IMG_9474.jpg,ORGCB181-9.jpg,yes,square,1,
ORGCB181,10,GCB181,IMG_9539-S.jpg,ORGCB181-10.jpg,yes,square,1,
ORGCB181,11,GCB181,IMG_9539.jpg,ORGCB181-11.jpg,yes,square,1,
ORGCB181,12,GCB181,04-R.jpg,ORGCB181-12.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB181,13,GCB181,14-R.jpg,ORGCB181-13.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB181,14,GCB181,4-R.jpg,ORGCB181-14.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB181,15,GCB181,IMG_9539-R.jpg,ORGCB181-15.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB182-1,1,GCB182-1,IMG_9512-S.jpg,ORGCB182-1.jpg,yes,square,1,
ORGCB182-1,2,GCB182-1,IMG_9512.jpg,ORGCB182-1-2.jpg,yes,square,1,
ORGCB182-1,3,GCB182-1,IMG_95431-S.jpg,ORGCB182-1-3.jpg,yes,square,1,
ORGCB182-1,4,GCB182-1,IMG_95431.jpg,ORGCB182-1-4.jpg,yes,square,1,
ORGCB182-1,5,GCB182-1,IMG_95431-R.jpg,ORGCB182-1-5.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB182-1,6,GCB182-1,05-S.jpg,ORGCB182-1-6.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,7,GCB182-1,05.jpg,ORGCB182-1-7.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,8,GCB182-1,16-S.jpg,ORGCB182-1-8.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,9,GCB182-1,16.jpg,ORGCB182-1-9.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,10,GCB182-1,5-S.jpg,ORGCB182-1-10.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,11,GCB182-1,5.jpg,ORGCB182-1-11.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,12,GCB182-1,IMG_9481-S.jpg,ORGCB182-1-12.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,13,GCB182-1,IMG_9481.jpg,ORGCB182-1-13.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,14,GCB182-1,05-R.jpg,ORGCB182-1-14.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,15,GCB182-1,16-R.jpg,ORGCB182-1-15.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-1,16,GCB182-1,5-R.jpg,ORGCB182-1-16.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,1,GCB182-2,IMG_9509-S.jpg,ORGCB182-2.jpg,yes,square,1,
ORGCB182-2,2,GCB182-2,IMG_9509.jpg,ORGCB182-2-2.jpg,yes,square,1,
ORGCB182-2,3,GCB182-2,IMG_95436-S.jpg,ORGCB182-2-3.jpg,yes,square,1,
ORGCB182-2,4,GCB182-2,IMG_95436.jpg,ORGCB182-2-4.jpg,yes,square,1,
ORGCB182-2,5,GCB182-2,IMG_95436-R.jpg,ORGCB182-2-5.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB182-2,6,GCB182-2,05-S.jpg,ORGCB182-2-6.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,7,GCB182-2,05.jpg,ORGCB182-2-7.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,8,GCB182-2,16-S.jpg,ORGCB182-2-8.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,9,GCB182-2,16.jpg,ORGCB182-2-9.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,10,GCB182-2,5-S.jpg,ORGCB182-2-10.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,11,GCB182-2,5.jpg,ORGCB182-2-11.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,12,GCB182-2,IMG_9481-S.jpg,ORGCB182-2-12.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,13,GCB182-2,IMG_9481.jpg,ORGCB182-2-13.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,14,GCB182-2,05-R.jpg,ORGCB182-2-14.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,15,GCB182-2,16-R.jpg,ORGCB182-2-15.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-2,16,GCB182-2,5-R.jpg,ORGCB182-2-16.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,1,GCB182-3,IMG_9503-S.jpg,ORGCB182-3.jpg,yes,square,1,
ORGCB182-3,2,GCB182-3,IMG_9503.jpg,ORGCB182-3-2.jpg,yes,square,1,
ORGCB182-3,3,GCB182-3,IMG_95432-S.jpg,ORGCB182-3-3.jpg,yes,square,1,
ORGCB182-3,4,GCB182-3,IMG_95432.jpg,ORGCB182-3-4.jpg,yes,square,1,
ORGCB182-3,5,GCB182-3,IMG_95432-R.jpg,ORGCB182-3-5.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB182-3,6,GCB182-3,05-S.jpg,ORGCB182-3-6.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,7,GCB182-3,05.jpg,ORGCB182-3-7.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,8,GCB182-3,16-S.jpg,ORGCB182-3-8.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,9,GCB182-3,16.jpg,ORGCB182-3-9.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,10,GCB182-3,5-S.jpg,ORGCB182-3-10.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,11,GCB182-3,5.jpg,ORGCB182-3-11.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,12,GCB182-3,IMG_9481-S.jpg,ORGCB182-3-12.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,13,GCB182-3,IMG_9481.jpg,ORGCB182-3-13.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,14,GCB182-3,05-R.jpg,ORGCB182-3-14.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,15,GCB182-3,16-R.jpg,ORGCB182-3-15.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-3,16,GCB182-3,5-R.jpg,ORGCB182-3-16.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,1,GCB182-5,IMG_9504-S.jpg,ORGCB182-5.jpg,yes,square,1,
ORGCB182-5,2,GCB182-5,IMG_9504.jpg,ORGCB182-5-2.jpg,yes,square,1,
ORGCB182-5,3,GCB182-5,IMG_95433-S.jpg,ORGCB182-5-3.jpg,yes,square,1,
ORGCB182-5,4,GCB182-5,IMG_95433.jpg,ORGCB182-5-4.jpg,yes,square,1,
ORGCB182-5,5,GCB182-5,IMG_95433-R.jpg,ORGCB182-5-5.jpg,yes,landscape,2,"landscape 970x600 crop, not a product hero"
ORGCB182-5,6,GCB182-5,05-S.jpg,ORGCB182-5-6.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,7,GCB182-5,05.jpg,ORGCB182-5-7.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,8,GCB182-5,16-S.jpg,ORGCB182-5-8.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,9,GCB182-5,16.jpg,ORGCB182-5-9.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,10,GCB182-5,5-S.jpg,ORGCB182-5-10.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,11,GCB182-5,5.jpg,ORGCB182-5-11.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,12,GCB182-5,IMG_9481-S.jpg,ORGCB182-5-12.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,13,GCB182-5,IMG_9481.jpg,ORGCB182-5-13.jpg,no,square,3,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,14,GCB182-5,05-R.jpg,ORGCB182-5-14.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
ORGCB182-5,15,GCB182-5,16-R.jpg,ORGCB182-5-15.jpg,no,landscape,4,"also used by 7 different SKUs, do not upload as this SKU"
